sa1,fp_alp,fp_lib,fp_nat,fp_lnp,fp_grn,fp_onp,fp_oth,tcp_alp,tcp_lib,tcp_nat,tcp_lnp,tcp_grn,tcp_onp,tcp_oth,tpp_alp,tpp_lnp
3110714,0.3238,0.2513,0,0.2513,0.3293,0.0273,0.0684,0.5808,0,0,0,0.4192,0,0,0.6695,0.3305
3110715,0.3276,0.236,0,0.236,0.3436,0.0252,0.0675,0.5717,0,0,0,0.4283,0,0,0.6877,0.3123
3110801,0.3262,0.2813,0,0.2813,0.2899,0.0299,0.0728,0.6057,0,0,0,0.3943,0,0,0.6321,0.3679
3110802,0.3264,0.2763,0,0.2763,0.2946,0.03,0.0726,0.6017,0,0,0,0.3983,0,0,0.6367,0.3633
3110803,0.327,0.2767,0,0.2767,0.2971,0.0287,0.0706,0.6042,0,0,0,0.3958,0,0,0.639,0.361
3110804,0.3364,0.2966,0,0.2966,0.2672,0.0297,0.0701,0.6119,0,0,0,0.3881,0,0,0.6226,0.3774
3110805,0.3269,0.2601,0,0.2601,0.3122,0.0288,0.0721,0.593,0,0,0,0.407,0,0,0.6546,0.3454
3110806,0.3302,0.2814,0,0.2814,0.2925,0.0279,0.068,0.6103,0,0,0,0.3897,0,0,0.6356,0.3644
3110807,0.331,0.2914,0,0.2914,0.2838,0.0276,0.0662,0.6188,0,0,0,0.3812,0,0,0.6267,0.3733
3110810,0.3289,0.2726,0,0.2726,0.3005,0.0279,0.0702,0.6052,0,0,0,0.3948,0,0,0.6433,0.3567
3110811,0.3252,0.2658,0,0.2658,0.3048,0.0296,0.0746,0.5957,0,0,0,0.4043,0,0,0.647,0.353
3110812,0.3276,0.2643,0,0.2643,0.3063,0.0288,0.0728,0.5962,0,0,0,0.4038,0,0,0.6501,0.3499
3110813,0.3288,0.2783,0,0.2783,0.2975,0.028,0.0675,0.6077,0,0,0,0.3923,0,0,0.6387,0.3613
3110814,0.3258,0.2739,0,0.2739,0.2989,0.0294,0.072,0.6014,0,0,0,0.3986,0,0,0.6405,0.3595
3110816,0.3267,0.2696,0,0.2696,0.3013,0.0295,0.0728,0.6,0,0,0,0.4,0,0,0.644,0.356
3110817,0.3269,0.2681,0,0.2681,0.3029,0.0294,0.0727,0.5975,0,0,0,0.4025,0,0,0.6458,0.3542
3110818,0.3288,0.2625,0,0.2625,0.3105,0.0287,0.0695,0.5982,0,0,0,0.4018,0,0,0.6525,0.3475
3110819,0.3277,0.2581,0,0.2581,0.3139,0.0291,0.0711,0.5946,0,0,0,0.4054,0,0,0.6555,0.3445
3110820,0.3261,0.2681,0,0.2681,0.3032,0.0296,0.073,0.5982,0,0,0,0.4018,0,0,0.6447,0.3553
3110821,0.326,0.2584,0,0.2584,0.3126,0.0288,0.0743,0.5909,0,0,0,0.4091,0,0,0.6553,0.3447
3110822,0.3291,0.284,0,0.284,0.289,0.0284,0.0696,0.6124,0,0,0,0.3876,0,0,0.6319,0.3681
3110823,0.3249,0.2584,0,0.2584,0.3116,0.0302,0.075,0.5919,0,0,0,0.4081,0,0,0.6527,0.3473
3110824,0.3245,0.2682,0,0.2682,0.3021,0.0301,0.075,0.5962,0,0,0,0.4038,0,0,0.6435,0.3565
3111001,0.3302,0.2266,0,0.2266,0.3436,0.0273,0.0722,0.5676,0,0,0,0.4324,0,0,0.692,0.308
3111002,0.3296,0.2425,0,0.2425,0.3302,0.0272,0.0705,0.5794,0,0,0,0.4206,0,0,0.6774,0.3226
3111008,0.3264,0.2721,0,0.2721,0.3054,0.0284,0.0676,0.5984,0,0,0,0.4016,0,0,0.6463,0.3537
3111010,0.3293,0.2762,0,0.2762,0.3019,0.0271,0.0655,0.6049,0,0,0,0.3951,0,0,0.6439,0.3561
3111011,0.3258,0.2451,0,0.2451,0.3295,0.0279,0.0717,0.5793,0,0,0,0.4207,0,0,0.6733,0.3267
3111013,0.3255,0.2504,0,0.2504,0.3209,0.0293,0.0739,0.583,0,0,0,0.417,0,0,0.6653,0.3347
3111014,0.3284,0.2544,0,0.2544,0.3269,0.0252,0.0651,0.5858,0,0,0,0.4142,0,0,0.6688,0.3312
3111019,0.3248,0.2477,0,0.2477,0.3333,0.0264,0.0678,0.5785,0,0,0,0.4215,0,0,0.6733,0.3267
3111020,0.3243,0.2516,0,0.2516,0.3273,0.0272,0.0696,0.5816,0,0,0,0.4184,0,0,0.6678,0.3322
3111021,0.3337,0.2379,0,0.2379,0.3375,0.0242,0.0667,0.5748,0,0,0,0.4252,0,0,0.6846,0.3154
3111022,0.3246,0.2487,0,0.2487,0.3296,0.0274,0.0697,0.5802,0,0,0,0.4198,0,0,0.6707,0.3293
3111023,0.326,0.2424,0,0.2424,0.3343,0.0272,0.0701,0.5739,0,0,0,0.4261,0,0,0.6766,0.3234
3111024,0.3227,0.2508,0,0.2508,0.3237,0.0298,0.073,0.5786,0,0,0,0.4214,0,0,0.6641,0.3359
3111025,0.3254,0.2554,0,0.2554,0.323,0.0273,0.0688,0.584,0,0,0,0.416,0,0,0.6641,0.3359
3111026,0.3234,0.2335,0,0.2335,0.3405,0.0285,0.0741,0.5661,0,0,0,0.4339,0,0,0.6826,0.3174
3111027,0.3235,0.2625,0,0.2625,0.3122,0.0293,0.0725,0.5876,0,0,0,0.4124,0,0,0.6524,0.3476
3111028,0.3203,0.2438,0,0.2438,0.3311,0.0295,0.0753,0.5703,0,0,0,0.4297,0,0,0.6701,0.3299
3111029,0.3297,0.2305,0,0.2305,0.3504,0.023,0.0664,0.5698,0,0,0,0.4302,0,0,0.6946,0.3054
3111030,0.328,0.2165,0,0.2165,0.3474,0.0281,0.08,0.5582,0,0,0,0.4418,0,0,0.6972,0.3028
3111031,0.3243,0.2447,0,0.2447,0.3295,0.0281,0.0734,0.5769,0,0,0,0.4231,0,0,0.6721,0.3279
3111032,0.3229,0.232,0,0.232,0.3404,0.0284,0.0762,0.5632,0,0,0,0.4368,0,0,0.6821,0.3179
3111033,0.3296,0.282,0,0.282,0.303,0.025,0.0605,0.6089,0,0,0,0.3911,0,0,0.6424,0.3576
3111034,0.3268,0.249,0,0.249,0.3233,0.0275,0.0734,0.5839,0,0,0,0.4161,0,0,0.6693,0.3307
3111035,0.3266,0.2421,0,0.2421,0.3292,0.0281,0.0739,0.5765,0,0,0,0.4235,0,0,0.6741,0.3259
3111036,0.3241,0.2566,0,0.2566,0.3217,0.028,0.0695,0.5846,0,0,0,0.4154,0,0,0.6621,0.3379
3111037,0.3256,0.2658,0,0.2658,0.3098,0.029,0.0697,0.5945,0,0,0,0.4055,0,0,0.6511,0.3489
3111038,0.324,0.2608,0,0.2608,0.3149,0.0286,0.0716,0.5878,0,0,0,0.4122,0,0,0.6559,0.3441
3111039,0.3246,0.2601,0,0.2601,0.3222,0.0265,0.0667,0.5855,0,0,0,0.4145,0,0,0.6607,0.3393
3111040,0.3267,0.2423,0,0.2423,0.3374,0.0255,0.0682,0.5758,0,0,0,0.4242,0,0,0.6794,0.3206
3111041,0.322,0.2383,0,0.2383,0.3427,0.027,0.07,0.5675,0,0,0,0.4325,0,0,0.6809,0.3191
3111202,0.3213,0.2445,0,0.2445,0.3285,0.0311,0.0746,0.5753,0,0,0,0.4247,0,0,0.67,0.33
3111204,0.32,0.2454,0,0.2454,0.3377,0.0274,0.0695,0.5716,0,0,0,0.4284,0,0,0.6738,0.3262
3111205,0.3264,0.2531,0,0.2531,0.3313,0.0257,0.0635,0.5844,0,0,0,0.4156,0,0,0.6712,0.3288
3111206,0.3224,0.2564,0,0.2564,0.3285,0.0264,0.0663,0.5822,0,0,0,0.4178,0,0,0.665,0.335
3111207,0.3256,0.2454,0,0.2454,0.3433,0.0234,0.0624,0.5757,0,0,0,0.4243,0,0,0.6811,0.3189
3111208,0.3255,0.2401,0,0.2401,0.3447,0.0245,0.0652,0.5724,0,0,0,0.4276,0,0,0.6844,0.3156
3111209,0.3264,0.2415,0,0.2415,0.3402,0.0254,0.0666,0.5742,0,0,0,0.4258,0,0,0.6813,0.3187
3111210,0.3249,0.2532,0,0.2532,0.3307,0.0257,0.0656,0.5825,0,0,0,0.4175,0,0,0.67,0.33
3111211,0.3261,0.2433,0,0.2433,0.338,0.0255,0.0671,0.5756,0,0,0,0.4244,0,0,0.6798,0.3202
3111212,0.3255,0.2359,0,0.2359,0.3408,0.0271,0.0707,0.5698,0,0,0,0.4302,0,0,0.6838,0.3162
3111213,0.3251,0.2396,0,0.2396,0.3392,0.027,0.0691,0.5731,0,0,0,0.4269,0,0,0.6811,0.3189
3111215,0.3223,0.2503,0,0.2503,0.329,0.0278,0.0706,0.5782,0,0,0,0.4218,0,0,0.6687,0.3313
3111216,0.3244,0.2432,0,0.2432,0.3357,0.0271,0.0696,0.5749,0,0,0,0.4251,0,0,0.6772,0.3228
3111217,0.3275,0.2467,0,0.2467,0.3315,0.0258,0.0685,0.5805,0,0,0,0.4195,0,0,0.6757,0.3243
3111218,0.3273,0.2476,0,0.2476,0.3332,0.0262,0.0657,0.5806,0,0,0,0.4194,0,0,0.6753,0.3247
3111221,0.325,0.248,0,0.248,0.3314,0.0267,0.0689,0.5783,0,0,0,0.4217,0,0,0.6723,0.3277
3111222,0.3235,0.2569,0,0.2569,0.3249,0.0279,0.0667,0.5842,0,0,0,0.4158,0,0,0.6633,0.3367
3111224,0.3248,0.264,0,0.264,0.3216,0.026,0.0636,0.5899,0,0,0,0.4101,0,0,0.6591,0.3409
3111225,0.3227,0.2452,0,0.2452,0.3406,0.0256,0.0659,0.5722,0,0,0,0.4278,0,0,0.6773,0.3227
3111226,0.3215,0.2509,0,0.2509,0.333,0.027,0.0676,0.577,0,0,0,0.423,0,0,0.6691,0.3309
3111227,0.3222,0.2521,0,0.2521,0.3292,0.028,0.0686,0.5796,0,0,0,0.4204,0,0,0.6672,0.3328
3111228,0.3245,0.2739,0,0.2739,0.3116,0.0265,0.0637,0.5975,0,0,0,0.4025,0,0,0.6483,0.3517
3111229,0.3219,0.26,0,0.26,0.3204,0.0281,0.0696,0.5849,0,0,0,0.4151,0,0,0.6586,0.3414
3111230,0.3232,0.2624,0,0.2624,0.3163,0.0287,0.0694,0.5883,0,0,0,0.4117,0,0,0.6551,0.3449
3111231,0.3231,0.2583,0,0.2583,0.3255,0.0268,0.0664,0.5842,0,0,0,0.4158,0,0,0.6624,0.3376
3111232,0.3221,0.2592,0,0.2592,0.3216,0.0281,0.069,0.585,0,0,0,0.415,0,0,0.6592,0.3408
3111233,0.3222,0.2592,0,0.2592,0.3245,0.0269,0.0672,0.584,0,0,0,0.416,0,0,0.6614,0.3386
3111234,0.3249,0.255,0,0.255,0.3242,0.0271,0.0688,0.5843,0,0,0,0.4157,0,0,0.6649,0.3351
3111235,0.3211,0.2369,0,0.2369,0.3482,0.0258,0.068,0.5653,0,0,0,0.4347,0,0,0.6846,0.3154
3111236,0.3221,0.2468,0,0.2468,0.3365,0.0268,0.0678,0.5742,0,0,0,0.4258,0,0,0.6736,0.3264
3111237,0.3233,0.2553,0,0.2553,0.3289,0.0262,0.0664,0.582,0,0,0,0.418,0,0,0.6668,0.3332
3111238,0.3251,0.2309,0,0.2309,0.3496,0.0257,0.0687,0.5649,0,0,0,0.4351,0,0,0.6907,0.3093
3111239,0.3245,0.2495,0,0.2495,0.3352,0.0258,0.065,0.577,0,0,0,0.423,0,0,0.6732,0.3268
3111301,0.3372,0.293,0,0.293,0.2719,0.0267,0.0712,0.6308,0,0,0,0.3692,0,0,0.6237,0.3763
3111302,0.337,0.2777,0,0.2777,0.2868,0.0272,0.0712,0.6191,0,0,0,0.3809,0,0,0.6379,0.3621
3111303,0.3394,0.2979,0,0.2979,0.2727,0.0249,0.065,0.6364,0,0,0,0.3636,0,0,0.6219,0.3781
3111304,0.3373,0.2941,0,0.2941,0.2739,0.0272,0.0675,0.6292,0,0,0,0.3708,0,0,0.6236,0.3764
3111305,0.3351,0.2955,0,0.2955,0.2716,0.0272,0.0706,0.6306,0,0,0,0.3694,0,0,0.6206,0.3794
3111306,0.3387,0.2992,0,0.2992,0.268,0.0262,0.0679,0.6365,0,0,0,0.3635,0,0,0.6193,0.3807
3111307,0.3349,0.2896,0,0.2896,0.2747,0.0273,0.0734,0.6264,0,0,0,0.3736,0,0,0.6256,0.3744
3111308,0.3343,0.2952,0,0.2952,0.2723,0.0275,0.0707,0.6284,0,0,0,0.3716,0,0,0.6211,0.3789
3111309,0.3363,0.3004,0,0.3004,0.2657,0.0278,0.0698,0.6335,0,0,0,0.3665,0,0,0.6163,0.3837
3111310,0.3385,0.301,0,0.301,0.2652,0.0263,0.069,0.6369,0,0,0,0.3631,0,0,0.6173,0.3827
3111401,0.3343,0.3005,0,0.3005,0.2673,0.0278,0.0702,0.6308,0,0,0,0.3692,0,0,0.6155,0.3845
3111402,0.3351,0.3023,0,0.3023,0.2667,0.0268,0.069,0.6353,0,0,0,0.3647,0,0,0.6146,0.3854
3111403,0.3358,0.3023,0,0.3023,0.2662,0.0272,0.0686,0.6341,0,0,0,0.3659,0,0,0.6149,0.3851
3111404,0.3356,0.3021,0,0.3021,0.266,0.0272,0.0692,0.6355,0,0,0,0.3645,0,0,0.6148,0.3852
3111405,0.3342,0.3,0,0.3,0.2674,0.028,0.0704,0.6316,0,0,0,0.3684,0,0,0.6154,0.3846
3111406,0.3365,0.2984,0,0.2984,0.2685,0.0268,0.0699,0.6348,0,0,0,0.3652,0,0,0.6188,0.3812
3111407,0.332,0.3005,0,0.3005,0.2687,0.0279,0.0709,0.629,0,0,0,0.371,0,0,0.6144,0.3856
3111408,0.3324,0.302,0,0.302,0.2678,0.0282,0.0696,0.6311,0,0,0,0.3689,0,0,0.6136,0.3864
3111409,0.3335,0.3006,0,0.3006,0.2697,0.0271,0.0691,0.6297,0,0,0,0.3703,0,0,0.6157,0.3843
3111410,0.3356,0.3021,0,0.3021,0.2693,0.0262,0.0667,0.6349,0,0,0,0.3651,0,0,0.6163,0.3837
3111411,0.3345,0.3034,0,0.3034,0.2654,0.0282,0.0686,0.6334,0,0,0,0.3666,0,0,0.6133,0.3867
3111412,0.3357,0.3046,0,0.3046,0.2642,0.0277,0.0678,0.6363,0,0,0,0.3637,0,0,0.6126,0.3874
3111413,0.3335,0.2991,0,0.2991,0.2699,0.0271,0.0704,0.6318,0,0,0,0.3682,0,0,0.6168,0.3832
3111501,0.3315,0.2879,0,0.2879,0.2837,0.0281,0.0689,0.6187,0,0,0,0.3813,0,0,0.6287,0.3713
3111502,0.3267,0.266,0,0.266,0.31,0.0271,0.0703,0.5968,0,0,0,0.4032,0,0,0.6501,0.3499
3111503,0.3264,0.2756,0,0.2756,0.2987,0.0285,0.0708,0.6037,0,0,0,0.3963,0,0,0.6395,0.3605
3111504,0.3225,0.2474,0,0.2474,0.3281,0.0275,0.0744,0.578,0,0,0,0.422,0,0,0.6661,0.3339
3111506,0.3287,0.2699,0,0.2699,0.3046,0.027,0.0697,0.6023,0,0,0,0.3977,0,0,0.6474,0.3526
3111507,0.327,0.2629,0,0.2629,0.3151,0.0262,0.0688,0.5939,0,0,0,0.4061,0,0,0.654,0.346
3111508,0.3252,0.266,0,0.266,0.3092,0.0278,0.0718,0.5942,0,0,0,0.4058,0,0,0.6493,0.3507
3111510,0.3272,0.2597,0,0.2597,0.3186,0.0252,0.0692,0.5938,0,0,0,0.4062,0,0,0.658,0.342
3111511,0.3269,0.2525,0,0.2525,0.3288,0.0244,0.0674,0.585,0,0,0,0.415,0,0,0.6664,0.3336
3111512,0.3268,0.2667,0,0.2667,0.312,0.0262,0.0682,0.5965,0,0,0,0.4035,0,0,0.6508,0.3492
3111513,0.326,0.2599,0,0.2599,0.3179,0.0262,0.07,0.5912,0,0,0,0.4088,0,0,0.6565,0.3435
3111514,0.3235,0.2503,0,0.2503,0.3232,0.0282,0.0749,0.5821,0,0,0,0.4179,0,0,0.6631,0.3369
3111515,0.3235,0.2504,0,0.2504,0.3221,0.0288,0.0752,0.5815,0,0,0,0.4185,0,0,0.6622,0.3378
3111516,0.3268,0.2638,0,0.2638,0.3104,0.0278,0.0712,0.5954,0,0,0,0.4046,0,0,0.6516,0.3484
3111517,0.3261,0.2677,0,0.2677,0.3078,0.0277,0.0706,0.5963,0,0,0,0.4037,0,0,0.6478,0.3522
3111518,0.3252,0.2725,0,0.2725,0.299,0.0299,0.0734,0.5996,0,0,0,0.4004,0,0,0.6401,0.3599
3111601,0.3331,0.2906,0,0.2906,0.2779,0.028,0.0703,0.6221,0,0,0,0.3779,0,0,0.6249,0.3751
3111602,0.3295,0.2899,0,0.2899,0.2763,0.0293,0.075,0.6186,0,0,0,0.3814,0,0,0.6231,0.3769
3111603,0.3341,0.3031,0,0.3031,0.2656,0.0274,0.0698,0.6322,0,0,0,0.3678,0,0,0.6125,0.3875
3111604,0.3362,0.2982,0,0.2982,0.2724,0.0259,0.0672,0.6327,0,0,0,0.3673,0,0,0.6197,0.3803
3111605,0.3346,0.2899,0,0.2899,0.2791,0.0273,0.0691,0.6238,0,0,0,0.3762,0,0,0.627,0.373
3111606,0.3372,0.2903,0,0.2903,0.2751,0.0276,0.0698,0.6267,0,0,0,0.3733,0,0,0.626,0.374
3111607,0.3346,0.2849,0,0.2849,0.2819,0.0272,0.0715,0.6213,0,0,0,0.3787,0,0,0.6308,0.3692
3111608,0.3347,0.2784,0,0.2784,0.2869,0.0278,0.0721,0.6165,0,0,0,0.3835,0,0,0.6366,0.3634
3111609,0.334,0.2892,0,0.2892,0.2789,0.0274,0.0705,0.624,0,0,0,0.376,0,0,0.6269,0.3731
3111610,0.3331,0.2819,0,0.2819,0.2863,0.0273,0.0713,0.6183,0,0,0,0.3817,0,0,0.6345,0.3655
3111611,0.337,0.2905,0,0.2905,0.2778,0.0269,0.0678,0.627,0,0,0,0.373,0,0,0.6274,0.3726
3111701,0.3384,0.2836,0,0.2836,0.2779,0.0273,0.0728,0.6276,0,0,0,0.3724,0,0,0.6317,0.3683
3111702,0.3441,0.2846,0,0.2846,0.2697,0.0274,0.0743,0.6314,0,0,0,0.3686,0,0,0.6305,0.3695
3111703,0.3395,0.2811,0,0.2811,0.2804,0.0278,0.0712,0.6209,0,0,0,0.3791,0,0,0.634,0.366
3111704,0.3344,0.2855,0,0.2855,0.2811,0.0277,0.0713,0.6222,0,0,0,0.3778,0,0,0.6302,0.3698
3111705,0.3327,0.2768,0,0.2768,0.2853,0.0293,0.0759,0.6158,0,0,0,0.3842,0,0,0.6363,0.3637
3111706,0.3394,0.2819,0,0.2819,0.2772,0.0277,0.0737,0.6255,0,0,0,0.3745,0,0,0.6333,0.3667
3111707,0.3356,0.2777,0,0.2777,0.2827,0.0286,0.0753,0.6181,0,0,0,0.3819,0,0,0.6359,0.3641
3111708,0.3158,0.2609,0,0.2609,0.3052,0.0365,0.0816,0.5745,0,0,0,0.4255,0,0,0.6423,0.3577
3111709,0.3378,0.2862,0,0.2862,0.2847,0.0251,0.0661,0.6255,0,0,0,0.3745,0,0,0.6347,0.3653
3111710,0.3356,0.2836,0,0.2836,0.2816,0.0276,0.0716,0.6227,0,0,0,0.3773,0,0,0.6323,0.3677
3111711,0.3381,0.2768,0,0.2768,0.2835,0.028,0.0735,0.6201,0,0,0,0.3799,0,0,0.6377,0.3623
3111712,0.3435,0.2922,0,0.2922,0.2667,0.0267,0.0709,0.6362,0,0,0,0.3638,0,0,0.6248,0.3752
3111713,0.3468,0.2755,0,0.2755,0.2777,0.0271,0.0729,0.628,0,0,0,0.372,0,0,0.6403,0.3597
3111714,0.3435,0.2866,0,0.2866,0.2751,0.0264,0.0685,0.6296,0,0,0,0.3704,0,0,0.6315,0.3685
3111715,0.3413,0.2882,0,0.2882,0.2807,0.026,0.0639,0.6271,0,0,0,0.3729,0,0,0.6317,0.3683
3111717,0.3356,0.2801,0,0.2801,0.2828,0.0284,0.0731,0.6193,0,0,0,0.3807,0,0,0.6345,0.3655
3111718,0.3371,0.2762,0,0.2762,0.2869,0.0273,0.0725,0.6209,0,0,0,0.3791,0,0,0.6391,0.3609
3111719,0.3355,0.2779,0,0.2779,0.2844,0.0284,0.0738,0.6182,0,0,0,0.3818,0,0,0.6367,0.3633
3111720,0.3468,0.2802,0,0.2802,0.2855,0.0255,0.062,0.6238,0,0,0,0.3762,0,0,0.64,0.36
3111721,0.3384,0.2816,0,0.2816,0.2869,0.0269,0.0662,0.62,0,0,0,0.38,0,0,0.636,0.364
3111723,0.3339,0.2826,0,0.2826,0.2813,0.0287,0.0734,0.6193,0,0,0,0.3807,0,0,0.6315,0.3685
3111724,0.335,0.282,0,0.282,0.2794,0.0289,0.0747,0.622,0,0,0,0.378,0,0,0.6314,0.3686
3111725,0.3379,0.2577,0,0.2577,0.2969,0.0286,0.079,0.6151,0,0,0,0.3849,0,0,0.6538,0.3462
3111726,0.3386,0.2809,0,0.2809,0.2835,0.0262,0.0708,0.6253,0,0,0,0.3747,0,0,0.6359,0.3641
3111727,0.3356,0.2825,0,0.2825,0.2822,0.028,0.0717,0.6196,0,0,0,0.3804,0,0,0.6326,0.3674
3111728,0.336,0.273,0,0.273,0.2922,0.0272,0.0716,0.6137,0,0,0,0.3863,0,0,0.643,0.357
3111730,0.3355,0.2747,0,0.2747,0.2884,0.0278,0.0735,0.6154,0,0,0,0.3846,0,0,0.6398,0.3602
3111731,0.3369,0.2778,0,0.2778,0.287,0.0272,0.0711,0.6181,0,0,0,0.3819,0,0,0.6384,0.3616
3111732,0.3341,0.2785,0,0.2785,0.2879,0.0278,0.0718,0.616,0,0,0,0.384,0,0,0.6367,0.3633
3111733,0.3359,0.281,0,0.281,0.2833,0.0279,0.0719,0.6206,0,0,0,0.3794,0,0,0.6341,0.3659
3111734,0.3428,0.2809,0,0.2809,0.2814,0.0267,0.0682,0.6214,0,0,0,0.3786,0,0,0.6361,0.3639
3111735,0.3439,0.2702,0,0.2702,0.2907,0.0272,0.0679,0.6135,0,0,0,0.3865,0,0,0.6457,0.3543
3111801,0.331,0.2832,0,0.2832,0.2863,0.0274,0.0722,0.6179,0,0,0,0.3821,0,0,0.6351,0.3649
3111802,0.3308,0.29,0,0.29,0.2854,0.0261,0.0676,0.6227,0,0,0,0.3773,0,0,0.6305,0.3695
3111803,0.3343,0.2871,0,0.2871,0.2843,0.0265,0.0677,0.623,0,0,0,0.377,0,0,0.6317,0.3683
3111804,0.3322,0.2946,0,0.2946,0.28,0.0261,0.067,0.6271,0,0,0,0.3729,0,0,0.6259,0.3741
3111805,0.3283,0.2835,0,0.2835,0.2917,0.0265,0.0699,0.6165,0,0,0,0.3835,0,0,0.636,0.364
3111806,0.3323,0.2907,0,0.2907,0.2826,0.0266,0.0678,0.6236,0,0,0,0.3764,0,0,0.6289,0.3711
3111807,0.3315,0.2866,0,0.2866,0.2846,0.0272,0.07,0.6196,0,0,0,0.3804,0,0,0.6312,0.3688
3111808,0.3291,0.2796,0,0.2796,0.2918,0.0276,0.0719,0.6118,0,0,0,0.3882,0,0,0.6378,0.3622
3111809,0.3323,0.2899,0,0.2899,0.2832,0.0261,0.0685,0.623,0,0,0,0.377,0,0,0.6301,0.3699
3111810,0.3321,0.2863,0,0.2863,0.2839,0.0271,0.0706,0.6191,0,0,0,0.3809,0,0,0.632,0.368
3111811,0.3341,0.288,0,0.288,0.2855,0.0252,0.0672,0.623,0,0,0,0.377,0,0,0.6336,0.3664
3111812,0.3325,0.2893,0,0.2893,0.2803,0.0274,0.0705,0.622,0,0,0,0.378,0,0,0.6289,0.3711
3111813,0.3357,0.3013,0,0.3013,0.2735,0.0254,0.0641,0.6351,0,0,0,0.3649,0,0,0.6196,0.3804
3111814,0.3332,0.2909,0,0.2909,0.2817,0.0262,0.068,0.6245,0,0,0,0.3755,0,0,0.6285,0.3715
3111815,0.3336,0.2839,0,0.2839,0.2852,0.0269,0.0703,0.6195,0,0,0,0.3805,0,0,0.6342,0.3658
,,,,,,,,,,,,,,,,
,0.3158,0.2165,,,,,,0.5582,,,,,,,,
,0.355,0.3265,,,,,,0.6491,,,,,,,,
