sa1,fp_alp,fp_lib,fp_nat,fp_lnp,fp_grn,fp_onp,fp_oth,tcp_alp,tcp_lib,tcp_nat,tcp_lnp,tcp_grn,tcp_onp,tcp_oth,tpp_alp,tpp_lnp
1125632,0.1694,0.5137,0.0,0.5137,0.0676,0.0541,0.1953,0.3086,0.6914,0.0,0.6914,0.0,0.0,0.0,0.3086,0.6914
1125633,0.1776,0.5066,0.0,0.5066,0.0579,0.0493,0.2086,0.3106,0.6894,0.0,0.6894,0.0,0.0,0.0,0.3106,0.6894
1125634,0.1838,0.4881,0.0,0.4881,0.0642,0.052,0.2119,0.327,0.673,0.0,0.673,0.0,0.0,0.0,0.327,0.673
1125635,0.1764,0.5086,0.0,0.5086,0.062,0.0512,0.2018,0.3126,0.6874,0.0,0.6874,0.0,0.0,0.0,0.3126,0.6874
1125636,0.1846,0.4916,0.0,0.4916,0.059,0.0488,0.2161,0.3243,0.6757,0.0,0.6757,0.0,0.0,0.0,0.3243,0.6757
1125637,0.1769,0.506,0.0,0.506,0.0614,0.0515,0.2042,0.3143,0.6857,0.0,0.6857,0.0,0.0,0.0,0.3143,0.6857
1125638,0.1807,0.4946,0.0,0.4946,0.062,0.0509,0.2118,0.321,0.679,0.0,0.679,0.0,0.0,0.0,0.321,0.679
1125639,0.1785,0.4913,0.0,0.4913,0.0678,0.0535,0.2089,0.3228,0.6772,0.0,0.6772,0.0,0.0,0.0,0.3228,0.6772
1125640,0.1693,0.5126,0.0,0.5126,0.0625,0.0529,0.2026,0.3051,0.6949,0.0,0.6949,0.0,0.0,0.0,0.3051,0.6949
1125641,0.1775,0.498,0.0,0.498,0.0661,0.053,0.2054,0.3174,0.6826,0.0,0.6826,0.0,0.0,0.0,0.3174,0.6826
1125642,0.1771,0.5037,0.0,0.5037,0.0567,0.0507,0.2118,0.3123,0.6877,0.0,0.6877,0.0,0.0,0.0,0.3123,0.6877
1125643,0.1793,0.5013,0.0,0.5013,0.0643,0.0515,0.2035,0.3174,0.6826,0.0,0.6826,0.0,0.0,0.0,0.3174,0.6826
1125644,0.1856,0.468,0.0,0.468,0.0656,0.0513,0.2295,0.3401,0.6599,0.0,0.6599,0.0,0.0,0.0,0.3401,0.6599
1125645,0.179,0.4995,0.0,0.4995,0.0573,0.0505,0.2136,0.3166,0.6834,0.0,0.6834,0.0,0.0,0.0,0.3166,0.6834
1125646,0.1752,0.5147,0.0,0.5147,0.0655,0.0522,0.1924,0.3113,0.6887,0.0,0.6887,0.0,0.0,0.0,0.3113,0.6887
1125647,0.1716,0.5128,0.0,0.5128,0.0603,0.0517,0.2037,0.3053,0.6947,0.0,0.6947,0.0,0.0,0.0,0.3053,0.6947
1125648,0.174,0.5119,0.0,0.5119,0.0647,0.0528,0.1967,0.3108,0.6892,0.0,0.6892,0.0,0.0,0.0,0.3108,0.6892
1125649,0.1728,0.5088,0.0,0.5088,0.0673,0.0533,0.1978,0.3119,0.6881,0.0,0.6881,0.0,0.0,0.0,0.3119,0.6881
1125650,0.1801,0.5076,0.0,0.5076,0.0689,0.0523,0.1911,0.3215,0.6785,0.0,0.6785,0.0,0.0,0.0,0.3215,0.6785
1125651,0.1738,0.5055,0.0,0.5055,0.0642,0.0524,0.204,0.3111,0.6889,0.0,0.6889,0.0,0.0,0.0,0.3111,0.6889
1125701,0.1463,0.5496,0.0,0.5496,0.0552,0.0523,0.1965,0.2682,0.7318,0.0,0.7318,0.0,0.0,0.0,0.2682,0.7318
1125702,0.1527,0.5309,0.0,0.5309,0.0623,0.0546,0.1995,0.2844,0.7156,0.0,0.7156,0.0,0.0,0.0,0.2844,0.7156
1125703,0.1545,0.5061,0.0,0.5061,0.0646,0.056,0.2188,0.2905,0.7095,0.0,0.7095,0.0,0.0,0.0,0.2905,0.7095
1125704,0.152,0.5314,0.0,0.5314,0.0526,0.0565,0.2075,0.2774,0.7226,0.0,0.7226,0.0,0.0,0.0,0.2774,0.7226
1125705,0.1548,0.5084,0.0,0.5084,0.0648,0.059,0.2131,0.2939,0.7061,0.0,0.7061,0.0,0.0,0.0,0.2939,0.7061
1125706,0.1554,0.5263,0.0,0.5263,0.0696,0.0545,0.1942,0.2912,0.7088,0.0,0.7088,0.0,0.0,0.0,0.2912,0.7088
1125707,0.1547,0.5126,0.0,0.5126,0.0956,0.056,0.181,0.3065,0.6935,0.0,0.6935,0.0,0.0,0.0,0.3065,0.6935
1125708,0.1348,0.5038,0.0,0.5038,0.0701,0.069,0.2223,0.2677,0.7323,0.0,0.7323,0.0,0.0,0.0,0.2677,0.7323
1125709,0.1608,0.5233,0.0,0.5233,0.0563,0.0551,0.2046,0.2933,0.7067,0.0,0.7067,0.0,0.0,0.0,0.2933,0.7067
1125710,0.1714,0.5048,0.0,0.5048,0.0643,0.0523,0.2071,0.3108,0.6892,0.0,0.6892,0.0,0.0,0.0,0.3108,0.6892
1125711,0.1515,0.5336,0.0,0.5336,0.0535,0.0561,0.2053,0.2805,0.7195,0.0,0.7195,0.0,0.0,0.0,0.2805,0.7195
1125712,0.1551,0.5291,0.0,0.5291,0.0617,0.055,0.1991,0.2875,0.7125,0.0,0.7125,0.0,0.0,0.0,0.2875,0.7125
1125713,0.1395,0.5735,0.0,0.5735,0.0772,0.0509,0.1589,0.2716,0.7284,0.0,0.7284,0.0,0.0,0.0,0.2716,0.7284
1125714,0.1419,0.5606,0.0,0.5606,0.0724,0.054,0.1711,0.2737,0.7263,0.0,0.7263,0.0,0.0,0.0,0.2737,0.7263
1125715,0.1615,0.5329,0.0,0.5329,0.0935,0.0554,0.1566,0.3135,0.6865,0.0,0.6865,0.0,0.0,0.0,0.3135,0.6865
1125716,0.1547,0.5083,0.0,0.5083,0.0568,0.0612,0.219,0.3045,0.6955,0.0,0.6955,0.0,0.0,0.0,0.3045,0.6955
1125717,0.1607,0.5017,0.0,0.5017,0.0739,0.0632,0.2005,0.3084,0.6916,0.0,0.6916,0.0,0.0,0.0,0.3084,0.6916
1125718,0.1408,0.5093,0.0,0.5093,0.054,0.0817,0.2143,0.2758,0.7242,0.0,0.7242,0.0,0.0,0.0,0.2758,0.7242
1125719,0.1537,0.5204,0.0,0.5204,0.0716,0.0669,0.1874,0.2959,0.7041,0.0,0.7041,0.0,0.0,0.0,0.2959,0.7041
1125720,0.1474,0.5292,0.0,0.5292,0.0821,0.0514,0.1899,0.2866,0.7134,0.0,0.7134,0.0,0.0,0.0,0.2866,0.7134
1125721,0.1577,0.5174,0.0,0.5174,0.0651,0.0515,0.2082,0.2898,0.7102,0.0,0.7102,0.0,0.0,0.0,0.2898,0.7102
1125722,0.1546,0.5272,0.0,0.5272,0.0633,0.0514,0.2035,0.2849,0.7151,0.0,0.7151,0.0,0.0,0.0,0.2849,0.7151
1125723,0.1428,0.5369,0.0,0.5369,0.054,0.0476,0.2187,0.2632,0.7368,0.0,0.7368,0.0,0.0,0.0,0.2632,0.7368
1125724,0.1591,0.5221,0.0,0.5221,0.0639,0.0522,0.2027,0.2928,0.7072,0.0,0.7072,0.0,0.0,0.0,0.2928,0.7072
1125725,0.1494,0.5384,0.0,0.5384,0.0544,0.0536,0.2042,0.2734,0.7266,0.0,0.7266,0.0,0.0,0.0,0.2734,0.7266
1125726,0.1489,0.5118,0.0,0.5118,0.0616,0.0554,0.2223,0.2814,0.7186,0.0,0.7186,0.0,0.0,0.0,0.2814,0.7186
1125727,0.1493,0.5081,0.0,0.5081,0.0605,0.0555,0.2265,0.2819,0.7181,0.0,0.7181,0.0,0.0,0.0,0.2819,0.7181
1125728,0.1525,0.5227,0.0,0.5227,0.061,0.057,0.2068,0.2885,0.7115,0.0,0.7115,0.0,0.0,0.0,0.2885,0.7115
1125729,0.1514,0.5263,0.0,0.5263,0.0569,0.0576,0.2079,0.2837,0.7163,0.0,0.7163,0.0,0.0,0.0,0.2837,0.7163
1125730,0.178,0.4593,0.0,0.4593,0.0492,0.0587,0.2547,0.3349,0.6651,0.0,0.6651,0.0,0.0,0.0,0.3349,0.6651
1125731,0.1665,0.4642,0.0,0.4642,0.0609,0.0664,0.242,0.336,0.664,0.0,0.664,0.0,0.0,0.0,0.336,0.664
1125732,0.1662,0.4647,0.0,0.4647,0.057,0.0661,0.246,0.334,0.666,0.0,0.666,0.0,0.0,0.0,0.334,0.666
1125733,0.1623,0.4789,0.0,0.4789,0.0595,0.0648,0.2346,0.3257,0.6743,0.0,0.6743,0.0,0.0,0.0,0.3257,0.6743
1125734,0.1316,0.5829,0.0,0.5829,0.0699,0.051,0.1645,0.2573,0.7427,0.0,0.7427,0.0,0.0,0.0,0.2573,0.7427
1125735,0.141,0.563,0.0,0.563,0.053,0.0486,0.1944,0.2611,0.7389,0.0,0.7389,0.0,0.0,0.0,0.2611,0.7389
1125736,0.1493,0.5239,0.0,0.5239,0.0842,0.0509,0.1917,0.2907,0.7093,0.0,0.7093,0.0,0.0,0.0,0.2907,0.7093
1125737,0.1442,0.5055,0.0,0.5055,0.0598,0.0553,0.2352,0.2759,0.7241,0.0,0.7241,0.0,0.0,0.0,0.2759,0.7241
1125738,0.166,0.505,0.0,0.505,0.0709,0.053,0.2051,0.3083,0.6917,0.0,0.6917,0.0,0.0,0.0,0.3083,0.6917
1125740,0.1788,0.4763,0.0,0.4763,0.0651,0.0598,0.22,0.3303,0.6697,0.0,0.6697,0.0,0.0,0.0,0.3303,0.6697
1125741,0.1747,0.4731,0.0,0.4731,0.0616,0.061,0.2297,0.3245,0.6755,0.0,0.6755,0.0,0.0,0.0,0.3245,0.6755
1125742,0.1518,0.5287,0.0,0.5287,0.0706,0.0582,0.1907,0.2944,0.7056,0.0,0.7056,0.0,0.0,0.0,0.2944,0.7056
1125801,0.1884,0.4879,0.0,0.4879,0.062,0.0551,0.2066,0.3291,0.6709,0.0,0.6709,0.0,0.0,0.0,0.3291,0.6709
1125802,0.1857,0.4793,0.0,0.4793,0.062,0.0552,0.2177,0.3359,0.6641,0.0,0.6641,0.0,0.0,0.0,0.3359,0.6641
1125803,0.1891,0.4723,0.0,0.4723,0.0623,0.0561,0.2201,0.3426,0.6574,0.0,0.6574,0.0,0.0,0.0,0.3426,0.6574
1125804,0.1828,0.4883,0.0,0.4883,0.0637,0.0553,0.21,0.3256,0.6744,0.0,0.6744,0.0,0.0,0.0,0.3256,0.6744
1125805,0.1831,0.4857,0.0,0.4857,0.0659,0.0566,0.2087,0.33,0.67,0.0,0.67,0.0,0.0,0.0,0.33,0.67
1125806,0.1892,0.4772,0.0,0.4772,0.0641,0.0565,0.2131,0.3361,0.6639,0.0,0.6639,0.0,0.0,0.0,0.3361,0.6639
1125807,0.1869,0.4999,0.0,0.4999,0.0579,0.0537,0.2016,0.3227,0.6773,0.0,0.6773,0.0,0.0,0.0,0.3227,0.6773
1125808,0.1909,0.4588,0.0,0.4588,0.0581,0.0618,0.2304,0.3483,0.6517,0.0,0.6517,0.0,0.0,0.0,0.3483,0.6517
1125809,0.1913,0.4626,0.0,0.4626,0.0564,0.0611,0.2285,0.3464,0.6536,0.0,0.6536,0.0,0.0,0.0,0.3464,0.6536
1125810,0.1849,0.4823,0.0,0.4823,0.0632,0.0557,0.2139,0.3357,0.6643,0.0,0.6643,0.0,0.0,0.0,0.3357,0.6643
1125811,0.1839,0.498,0.0,0.498,0.0597,0.0546,0.2039,0.3228,0.6772,0.0,0.6772,0.0,0.0,0.0,0.3228,0.6772
1125812,0.1914,0.4871,0.0,0.4871,0.0598,0.0553,0.2064,0.3321,0.6679,0.0,0.6679,0.0,0.0,0.0,0.3321,0.6679
1125813,0.1815,0.5031,0.0,0.5031,0.0603,0.0535,0.2016,0.3181,0.6819,0.0,0.6819,0.0,0.0,0.0,0.3181,0.6819
1125814,0.1749,0.4849,0.0,0.4849,0.0621,0.0615,0.2165,0.3161,0.6839,0.0,0.6839,0.0,0.0,0.0,0.3161,0.6839
1125815,0.1901,0.4674,0.0,0.4674,0.0663,0.0598,0.2164,0.345,0.655,0.0,0.655,0.0,0.0,0.0,0.345,0.655
1125816,0.1918,0.4565,0.0,0.4565,0.0627,0.063,0.2259,0.349,0.651,0.0,0.651,0.0,0.0,0.0,0.349,0.651
1125817,0.1937,0.4612,0.0,0.4612,0.0676,0.0611,0.2164,0.3551,0.6449,0.0,0.6449,0.0,0.0,0.0,0.3551,0.6449
1125818,0.195,0.454,0.0,0.454,0.0657,0.0628,0.2224,0.3587,0.6413,0.0,0.6413,0.0,0.0,0.0,0.3587,0.6413
1125819,0.1937,0.4564,0.0,0.4564,0.0656,0.0624,0.222,0.3558,0.6442,0.0,0.6442,0.0,0.0,0.0,0.3558,0.6442
1125820,0.1996,0.4417,0.0,0.4417,0.0668,0.066,0.2258,0.3719,0.6281,0.0,0.6281,0.0,0.0,0.0,0.3719,0.6281
1125821,0.1907,0.4871,0.0,0.4871,0.0634,0.0549,0.204,0.3329,0.6671,0.0,0.6671,0.0,0.0,0.0,0.3329,0.6671
1125822,0.1852,0.4886,0.0,0.4886,0.0574,0.0533,0.2154,0.3308,0.6692,0.0,0.6692,0.0,0.0,0.0,0.3308,0.6692
1125823,0.1865,0.483,0.0,0.483,0.0584,0.056,0.2161,0.3349,0.6651,0.0,0.6651,0.0,0.0,0.0,0.3349,0.6651
1125824,0.1886,0.4881,0.0,0.4881,0.0621,0.0551,0.2061,0.3303,0.6697,0.0,0.6697,0.0,0.0,0.0,0.3303,0.6697
1125825,0.147,0.4975,0.0,0.4975,0.0549,0.0737,0.2269,0.2711,0.7289,0.0,0.7289,0.0,0.0,0.0,0.2711,0.7289
1125826,0.1865,0.4957,0.0,0.4957,0.063,0.0547,0.2001,0.3254,0.6746,0.0,0.6746,0.0,0.0,0.0,0.3254,0.6746
1125827,0.1863,0.4926,0.0,0.4926,0.0626,0.0548,0.2036,0.327,0.673,0.0,0.673,0.0,0.0,0.0,0.327,0.673
1125828,0.191,0.4782,0.0,0.4782,0.0625,0.0563,0.212,0.3369,0.6631,0.0,0.6631,0.0,0.0,0.0,0.3369,0.6631
1125829,0.1848,0.4866,0.0,0.4866,0.0633,0.0577,0.2075,0.3272,0.6728,0.0,0.6728,0.0,0.0,0.0,0.3272,0.6728
1125830,0.1913,0.4672,0.0,0.4672,0.0563,0.0593,0.2259,0.3453,0.6547,0.0,0.6547,0.0,0.0,0.0,0.3453,0.6547
1125831,0.1829,0.4832,0.0,0.4832,0.0676,0.0552,0.2111,0.335,0.665,0.0,0.665,0.0,0.0,0.0,0.335,0.665
1125901,0.2117,0.4797,0.0,0.4797,0.0621,0.0562,0.1904,0.3485,0.6515,0.0,0.6515,0.0,0.0,0.0,0.3485,0.6515
1125902,0.2291,0.4617,0.0,0.4617,0.0477,0.0573,0.2042,0.3634,0.6366,0.0,0.6366,0.0,0.0,0.0,0.3634,0.6366
1125903,0.2225,0.4615,0.0,0.4615,0.059,0.0571,0.1999,0.3623,0.6377,0.0,0.6377,0.0,0.0,0.0,0.3623,0.6377
1125904,0.2237,0.4675,0.0,0.4675,0.0525,0.0564,0.1999,0.358,0.642,0.0,0.642,0.0,0.0,0.0,0.358,0.642
1125905,0.2215,0.4666,0.0,0.4666,0.0566,0.0573,0.1979,0.3598,0.6402,0.0,0.6402,0.0,0.0,0.0,0.3598,0.6402
1125906,0.2283,0.4491,0.0,0.4491,0.0584,0.0609,0.2034,0.3745,0.6255,0.0,0.6255,0.0,0.0,0.0,0.3745,0.6255
1125907,0.2253,0.4671,0.0,0.4671,0.0521,0.0562,0.1993,0.3605,0.6395,0.0,0.6395,0.0,0.0,0.0,0.3605,0.6395
1125908,0.1322,0.5823,0.0,0.5823,0.0551,0.0496,0.1808,0.2488,0.7512,0.0,0.7512,0.0,0.0,0.0,0.2488,0.7512
1125909,0.2096,0.4597,0.0,0.4597,0.0745,0.0609,0.1954,0.3631,0.6369,0.0,0.6369,0.0,0.0,0.0,0.3631,0.6369
1125910,0.1609,0.5144,0.0,0.5144,0.0827,0.0586,0.1834,0.3124,0.6876,0.0,0.6876,0.0,0.0,0.0,0.3124,0.6876
1125911,0.2116,0.4655,0.0,0.4655,0.0579,0.0587,0.2062,0.3561,0.6439,0.0,0.6439,0.0,0.0,0.0,0.3561,0.6439
1125912,0.2253,0.4603,0.0,0.4603,0.0583,0.0584,0.1977,0.3673,0.6327,0.0,0.6327,0.0,0.0,0.0,0.3673,0.6327
1125913,0.2211,0.4641,0.0,0.4641,0.057,0.058,0.1998,0.3609,0.6391,0.0,0.6391,0.0,0.0,0.0,0.3609,0.6391
1125914,0.22,0.4631,0.0,0.4631,0.0583,0.0594,0.1992,0.3619,0.6381,0.0,0.6381,0.0,0.0,0.0,0.3619,0.6381
1125915,0.1674,0.488,0.0,0.488,0.1141,0.0598,0.1707,0.3341,0.6659,0.0,0.6659,0.0,0.0,0.0,0.3341,0.6659
1125916,0.2194,0.4588,0.0,0.4588,0.0649,0.0585,0.1984,0.3643,0.6357,0.0,0.6357,0.0,0.0,0.0,0.3643,0.6357
1125917,0.2191,0.456,0.0,0.456,0.0652,0.0599,0.1998,0.3665,0.6335,0.0,0.6335,0.0,0.0,0.0,0.3665,0.6335
1125918,0.2246,0.4587,0.0,0.4587,0.0535,0.0595,0.2037,0.3643,0.6357,0.0,0.6357,0.0,0.0,0.0,0.3643,0.6357
1125919,0.2218,0.4653,0.0,0.4653,0.058,0.0588,0.1961,0.3633,0.6367,0.0,0.6367,0.0,0.0,0.0,0.3633,0.6367
1125920,0.235,0.4815,0.0,0.4815,0.04,0.0475,0.196,0.3529,0.6471,0.0,0.6471,0.0,0.0,0.0,0.3529,0.6471
1125921,0.2255,0.4702,0.0,0.4702,0.0498,0.056,0.1986,0.3585,0.6415,0.0,0.6415,0.0,0.0,0.0,0.3585,0.6415
1125922,0.2081,0.4611,0.0,0.4611,0.0759,0.0592,0.1958,0.3591,0.6409,0.0,0.6409,0.0,0.0,0.0,0.3591,0.6409
1126011,0.1729,0.5031,0.0,0.5031,0.0959,0.0588,0.1693,0.3379,0.6621,0.0,0.6621,0.0,0.0,0.0,0.3379,0.6621
